0.000000	7.700000	-6.650349	-0.010107	-0.130793	0.000000	0.000000	0.000000	0.000000
0.000000	7.750000	-3.655256	-0.095947	-0.158404	0.000000	0.000000	0.000000	0.000000
0.000000	7.800000	-1.799390	-0.192988	-0.123852	0.000000	0.000000	0.000000	0.000000
0.000000	7.850000	-0.728116	-0.257543	-0.031077	0.000000	0.000000	0.000000	0.000000
0.000000	7.900000	-0.295750	-0.258285	0.087335	0.000000	0.000000	0.000000	0.000000
0.000000	7.950000	-0.475317	-0.192256	0.185379	0.000000	0.000000	0.000000	0.000000
0.000000	8.000000	-1.341781	-0.086776	0.225603	0.000000	0.000000	0.000000	0.000000
0.000000	8.050000	-3.108670	0.013551	0.196759	0.000000	0.000000	0.000000	0.000000
0.000000	8.100000	-6.299108	0.068045	0.118442	0.000000	0.000000	0.000000	0.000000
0.000000	8.150000	-12.586777	0.058669	0.030731	0.000000	0.000000	0.000000	0.000000
0.000000	8.200000	-20.787802	-0.002870	-0.025603	0.000000	0.000000	0.000000	0.000000
0.000000	8.250000	-10.177682	-0.082725	-0.028203	0.000000	0.000000	0.000000	0.000000
0.000000	8.300000	-5.845747	-0.142800	0.017883	0.000000	0.000000	0.000000	0.000000
0.000000	8.350000	-3.859843	-0.159514	0.085292	0.000000	0.000000	0.000000	0.000000
0.000000	8.400000	-3.255032	-0.133954	0.140231	0.000000	0.000000	0.000000	0.000000
0.000000	8.450000	-3.740319	-0.088731	0.160497	0.000000	0.000000	0.000000	0.000000
0.000000	8.500000	-5.154381	-0.053830	0.146247	0.000000	0.000000	0.000000	0.000000
0.000000	8.550000	-6.853022	-0.049371	0.118266	0.000000	0.000000	0.000000	0.000000
0.000000	8.600000	-6.805837	-0.074458	0.105166	0.000000	0.000000	0.000000	0.000000
0.000000	8.650000	-4.586702	-0.107838	0.126681	0.000000	0.000000	0.000000	0.000000
0.000000	8.700000	-2.243259	-0.119699	0.182064	0.000000	0.000000	0.000000	0.000000
0.000000	8.750000	-0.552025	-0.088093	0.249637	0.000000	0.000000	0.000000	0.000000
0.000000	8.800000	0.469613	-0.011237	0.297554	0.000000	0.000000	0.000000	0.000000
0.000000	8.850000	0.912678	0.090717	0.299931	0.000000	0.000000	0.000000	0.000000
0.000000	8.900000	0.846545	0.185159	0.249841	0.000000	0.000000	0.000000	0.000000
0.000000	8.950000	0.300051	0.242592	0.162540	0.000000	0.000000	0.000000	0.000000
0.000000	9.000000	-0.739287	0.250118	0.067547	0.000000	0.000000	0.000000	0.000000
0.000000	9.050000	-2.314654	0.216023	-0.005924	0.000000	0.000000	0.000000	0.000000
0.000000	9.100000	-4.452914	0.163540	-0.042397	0.000000	0.000000	0.000000	0.000000
0.000000	9.150000	-6.990223	0.117640	-0.045545	0.000000	0.000000	0.000000	0.000000
0.000000	9.200000	-9.182718	0.092199	-0.033238	0.000000	0.000000	0.000000	0.000000
0.000000	9.250000	-10.100987	0.084403	-0.025516	0.000000	0.000000	0.000000	0.000000
0.000000	9.300000	-10.375438	0.079024	-0.032465	0.000000	0.000000	0.000000	0.000000
0.000000	9.350000	-11.265399	0.059711	-0.048795	0.000000	0.000000	0.000000	0.000000
0.000000	9.400000	-13.226398	0.020588	-0.057982	0.000000	0.000000	0.000000	0.000000
0.000000	9.450000	-14.690844	-0.028584	-0.043417	0.000000	0.000000	0.000000	0.000000
0.000000	9.500000	-12.514263	-0.066785	-0.000074	0.000000	0.000000	0.000000	0.000000
0.000000	9.550000	-9.467407	-0.073314	0.060175	0.000000	0.000000	0.000000	0.000000
0.000000	9.600000	-7.435794	-0.040154	0.112914	0.000000	0.000000	0.000000	0.000000
0.000000	9.650000	-6.403746	0.021907	0.133171	0.000000	0.000000	0.000000	0.000000
0.000000	9.700000	-6.129996	0.087119	0.108673	0.000000	0.000000	0.000000	0.000000
0.000000	9.750000	-6.380145	0.126870	0.047091	0.000000	0.000000	0.000000	0.000000
0.000000	9.800000	-6.955712	0.123770	-0.026863	0.000000	0.000000	0.000000	0.000000
0.000000	9.850000	-7.749860	0.080207	-0.083227	0.000000	0.000000	0.000000	0.000000
0.000000	9.900000	-8.775579	0.016748	-0.101336	0.000000	0.000000	0.000000	0.000000
0.000000	9.950000	-10.076120	-0.038862	-0.079431	0.000000	0.000000	0.000000	0.000000
0.000000	10.000000	-11.564182	-0.066192	-0.034199	0.000000	0.000000	0.000000	0.000000
